frame.time_epoch,frame.len,ip.src,ip.dst,modbus.func_code,modbus.reference_num,modbus.read_reference_num,modbus.write_reference_num,modbus.word_cnt,modbus.read_word_cnt,modbus.write_word_cnt,modbus.byte_cnt,modbus.exception_code,modbus.response_time,modbus.request_frame,modbus.regnum16,modbus.regval_uint16,modbus.regval_float,aligned_epoch,aligned_ts,abs_delta_s,second_bin
1679159938.804,76,185.175.0.8,185.175.0.3,2.0,,,,,,,1.0,,0.001237,18665.0,,,,1679170738.804,2023-03-18 20:18:58.803999901,13.819999901,2023-03-18 20:18:58
1679159938.804024,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.804024,2023-03-18 20:18:58.804023981,13.820023981,2023-03-18 20:18:58
1679159938.804453,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170738.804453,2023-03-18 20:18:58.804452896,13.820452896,2023-03-18 20:18:58
1679159938.82519,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.82519,2023-03-18 20:18:58.825190067,13.841190067,2023-03-18 20:18:58
1679159938.845238,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170738.845238,2023-03-18 20:18:58.845237970,13.86123797,2023-03-18 20:18:58
1679159943.809302,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.809302,2023-03-18 20:19:03.809302092,18.825302092,2023-03-18 20:19:03
1679159943.809332,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.809332,2023-03-18 20:19:03.809331894,18.825331894,2023-03-18 20:19:03
1679159943.809355,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.809355,2023-03-18 20:19:03.809355021,18.825355021,2023-03-18 20:19:03
1679159943.809455,78,185.175.0.3,185.175.0.8,3.0,8.0,,,1.0,,,,,,,,,,1679170743.809455,2023-03-18 20:19:03.809454918,18.825454918,2023-03-18 20:19:03
1679159943.809471,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.809471,2023-03-18 20:19:03.809470892,18.825470892,2023-03-18 20:19:03
1679159943.810819,77,185.175.0.8,185.175.0.3,3.0,,,,,,,2.0,,0.001364,18759.0,8.0,11.0,,1679170743.810819,2023-03-18 20:19:03.810818911,18.826818911,2023-03-18 20:19:03
1679159943.810843,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.810843,2023-03-18 20:19:03.810842991,18.826842991,2023-03-18 20:19:03
1679159943.810969,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.810969,2023-03-18 20:19:03.810969114,18.826969114,2023-03-18 20:19:03
1679159943.831135,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.831135,2023-03-18 20:19:03.831135035,18.847135035,2023-03-18 20:19:03
1679159943.831161,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.831161,2023-03-18 20:19:03.831161022,18.847161022,2023-03-18 20:19:03
1679159943.831182,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.831182,2023-03-18 20:19:03.831182003,18.847182003,2023-03-18 20:19:03
1679159943.831262,78,185.175.0.3,185.175.0.8,4.0,8.0,,,1.0,,,,,,,,,,1679170743.831262,2023-03-18 20:19:03.831262112,18.847262112,2023-03-18 20:19:03
1679159943.831278,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.831278,2023-03-18 20:19:03.831278086,18.847278086,2023-03-18 20:19:03
1679159943.831984,77,185.175.0.8,185.175.0.3,4.0,,,,,,,2.0,,0.000722,18776.0,8.0,11521.0,,1679170743.831984,2023-03-18 20:19:03.831984043,18.847984043,2023-03-18 20:19:03
1679159943.832009,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.832009,2023-03-18 20:19:03.832009077,18.848009077,2023-03-18 20:19:03
1679159943.832298,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.832298,2023-03-18 20:19:03.832298040,18.84829804,2023-03-18 20:19:03
1679159943.852735,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.852735,2023-03-18 20:19:03.852735043,18.868735043,2023-03-18 20:19:03
1679159943.85276,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.85276,2023-03-18 20:19:03.852760077,18.868760077,2023-03-18 20:19:03
1679159943.852783,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.852783,2023-03-18 20:19:03.852782965,18.868782965,2023-03-18 20:19:03
1679159943.852872,78,185.175.0.3,185.175.0.8,1.0,14.0,,,,,,,,,,,,,1679170743.852872,2023-03-18 20:19:03.852871895,18.868871895,2023-03-18 20:19:03
1679159943.852888,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.852888,2023-03-18 20:19:03.852888107,18.868888107,2023-03-18 20:19:03
1679159943.853197,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.853197,2023-03-18 20:19:03.853197098,18.869197098,2023-03-18 20:19:03
1679159943.853484,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000612,18785.0,,,,1679170743.853484,2023-03-18 20:19:03.853483915,18.869483915,2023-03-18 20:19:03
1679159943.853506,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.853506,2023-03-18 20:19:03.853506088,18.869506088,2023-03-18 20:19:03
1679159943.853775,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.853775,2023-03-18 20:19:03.853775024,18.869775024,2023-03-18 20:19:03
1679159943.873181,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.873181,2023-03-18 20:19:03.873181105,18.889181105,2023-03-18 20:19:03
1679159943.874039,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.874039,2023-03-18 20:19:03.874038935,18.890038935,2023-03-18 20:19:03
1679159943.874075,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.874075,2023-03-18 20:19:03.874074936,18.890074936,2023-03-18 20:19:03
1679159943.874097,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.874097,2023-03-18 20:19:03.874097109,18.890097109,2023-03-18 20:19:03
1679159943.874217,78,185.175.0.3,185.175.0.8,1.0,13.0,,,,,,,,,,,,,1679170743.874217,2023-03-18 20:19:03.874217033,18.890217033,2023-03-18 20:19:03
1679159943.874234,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.874234,2023-03-18 20:19:03.874233961,18.890233961,2023-03-18 20:19:03
1679159943.874792,76,185.175.0.8,185.175.0.3,1.0,,,,,,,1.0,,0.000575,18796.0,,,,1679170743.874792,2023-03-18 20:19:03.874792099,18.890792099,2023-03-18 20:19:03
1679159943.874814,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.874814,2023-03-18 20:19:03.874814034,18.890814034,2023-03-18 20:19:03
1679159943.875062,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.875062,2023-03-18 20:19:03.875061989,18.891061989,2023-03-18 20:19:03
1679159943.895275,74,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.895275,2023-03-18 20:19:03.895275116,18.911275116,2023-03-18 20:19:03
1679159943.895301,74,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.895301,2023-03-18 20:19:03.895301104,18.911301104,2023-03-18 20:19:03
1679159943.895324,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.895324,2023-03-18 20:19:03.895323992,18.911323992,2023-03-18 20:19:03
1679159943.895409,78,185.175.0.3,185.175.0.8,2.0,8.0,,,,,,,,,,,,,1679170743.895409,2023-03-18 20:19:03.895409107,18.911409107,2023-03-18 20:19:03
1679159943.895425,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.895425,2023-03-18 20:19:03.895425081,18.911425081,2023-03-18 20:19:03
1679159943.896063,76,185.175.0.8,185.175.0.3,2.0,,,,,,,1.0,,0.000654,18804.0,,,,1679170743.896063,2023-03-18 20:19:03.896063089,18.912063089,2023-03-18 20:19:03
1679159943.896086,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.896086,2023-03-18 20:19:03.896085978,18.912085978,2023-03-18 20:19:03
1679159943.896201,66,185.175.0.3,185.175.0.8,,,,,,,,,,,,,,,1679170743.896201,2023-03-18 20:19:03.896200895,18.912200895,2023-03-18 20:19:03
1679159943.897185,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.897185,2023-03-18 20:19:03.897185087,18.913185087,2023-03-18 20:19:03
1679159943.917189,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.917189,2023-03-18 20:19:03.917188883,18.933188883,2023-03-18 20:19:03
1679159943.937194,66,185.175.0.8,185.175.0.3,,,,,,,,,,,,,,,1679170743.937194,2023-03-18 20:19:03.937194109,18.953194109,2023-03-18 20:19:03
